egoid,parentND_1,grandparentND_1,siblingND_1,uncleND_1,cousinND_1,otherrelativeND_1,momdec_1,momusa_1,daddec_1,dadusa_1,madaddec_1,madadusa_1,mamomdec_1,mamomusa_1,padaddec_1,padadusa_1,pamomdec_1,pamomusa_1,parentstatus_1,dadage_1,momage_1,yrdadborn_1,yrdaddec_1,yrmomborn_1,yrmomdec_1,numbros_1,numsis_1,numsib_1,adopted_1,birthorder_1,parentincome_1,momeduc_1,dadeduc_1,parenteduc_1,momrace_AmInd_1,momrace_Asian_1,momrace_Black_1,momrace_Latino_1,momrace_Haw_1,momrace_White_1,dadrace_AmInd_1,dadrace_Asian_1,dadrace_Black_1,dadrace_Latino_1,dadrace_Haw_1,dadrace_White_1,dad_multiracial_1,mom_multiracial_1,momrace_1,dadrace_1,parentrace_1,momrelig_1,dadrelig_1,yourelig_1,yourelig_7,yourelig_8
91429,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Living together,47.0,46.0,,,,,1.0,0.0,1.0,No,first born,"$25,000 - $49,999",Postsecondary school  or some college,Postsecondary school  or some college,Both no college,,1.0,,,,,,1.0,,,,,1.0,1.0,Asian-American,Asian-American,Both parents same race,Protestant,Protestant,Protestant,Protestant,Protestant
82269,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,Living together,52.0,52.0,,,,,1.0,0.0,1.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
22842,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Living together,55.0,51.0,,,,,0.0,2.0,2.0,No,third born,"$25,000 - $49,999",College/Univeristy degree,Graduate or professional degree,both parent college,,,,1.0,,,,1.0,,,,,1.0,1.0,Latino,Asian-American,Parents different race,Catholic,Catholic,Catholic,Catholic,Catholic
31311,,,,,,,,,,,1.0,,1.0,,1.0,,,,Living together,60.0,62.0,,,,,3.0,3.0,6.0,No,"sixth born or later, not the youngest","$25,000 - $49,999",College/Univeristy degree,Postsecondary school  or some college,1 parent no college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant,,
32423,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,46.0,41.0,,,,,0.0,1.0,1.0,No,first born,"$75,000 - $99,999",Postsecondary school  or some college,College/Univeristy degree,1 parent no college,,1.0,,,,,,1.0,,,,,1.0,1.0,Asian-American,Asian-American,Both parents same race,Protestant,No Religion,Protestant,,
33084,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,Living together,54.0,48.0,,,,,0.0,1.0,1.0,No,first born,,Graduate or professional degree,Graduate or professional degree,both parent college,,1.0,,,,,,1.0,,,,,1.0,1.0,Asian-American,Asian-American,Both parents same race,Catholic,Catholic,Catholic,,
14279,,,,,,,,,,,1.0,,,,1.0,,,,Divorced or living apart,53.0,54.0,,,,,1.0,0.0,1.0,No,second born,"$250,000 or more",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Protestant,Catholic,Catholic,Catholic
91932,,,,,,,,,,,1.0,,1.0,,1.0,,,,Living together,52.0,59.0,,,,,1.0,0.0,1.0,No,second born,"$150,000 - $199,999",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Catholic,Catholic,,
32404,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,Living together,68.0,58.0,,,,,0.0,1.0,1.0,No,second born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
73577,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,61.0,,,,1963.0,2015.0,1.0,0.0,1.0,No,second born,"$50,000 - $74,999",High school graduate,High school graduate,Both no college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Other Religion,Other Religion,Other Religion,,
70561,,,,,,,,,,,1.0,,,,,,,,Living together,50.0,44.0,,,,,2.0,0.0,2.0,No,first born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,,,1.0,,,1.0,,,1.0,,,,1.0,2.0,multiracial,Black,1 or both parents multi-racial,Protestant,Protestant,Protestant,,
43177,,,,,1.0,,,,,,,,,,,,1.0,,Living together,56.0,57.0,,,,,2.0,0.0,2.0,No,second born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,No Religion,Catholic,Catholic,Catholic,
36501,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,Living together,53.0,51.0,,,,,1.0,2.0,3.0,No,fourth born,"$100,000 - $149,999",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
26857,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,Living together,51.0,49.0,,,,,1.0,1.0,2.0,No,second born,"$150,000 - $199,999",Graduate or professional degree,Graduate or professional degree,both parent college,,1.0,,,,,,,,,,1.0,1.0,1.0,Asian-American,White,Parents different race,Other Religion,Catholic,Catholic,Catholic,Catholic
28327,1.0,,,,,,,,,,,,,,,,,,Living together,50.0,50.0,,,,,2.0,0.0,2.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,Catholic,Catholic
42674,,,,,,,,1.0,,,1.0,,,1.0,,,,,Living together,58.0,57.0,,,,,0.0,1.0,1.0,No,first born,"$250,000 or more",Postsecondary school  or some college,Postsecondary school  or some college,Both no college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,No Religion,No Religion,Catholic,,
79897,,,1.0,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Living together,58.0,48.0,,,,,1.0,2.0,3.0,No,third born,"$25,000 - $49,999",High school graduate,Postsecondary school  or some college,Both no college,,,1.0,,,,,,1.0,,,,1.0,1.0,Black,Black,Both parents same race,Protestant,Protestant,Protestant,Protestant,Protestant
64978,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Living together,44.0,41.0,,,,,1.0,1.0,2.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,,,1.0,,1.0,,,,1.0,,1.0,2.0,2.0,multiracial,multiracial,1 or both parents multi-racial,Catholic,Catholic,Catholic,,
70434,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,Living together,55.0,53.0,,,,,1.0,2.0,3.0,No,second born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
52302,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,Living together,66.0,59.0,,,,,5.0,2.0,7.0,No,"sixth born of later, the youngest","$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,Catholic,Catholic
97050,,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,Living together,55.0,45.0,,,,,1.0,1.0,2.0,No,first born,"$50,000 - $74,999",College/Univeristy degree,College/Univeristy degree,both parent college,,1.0,,,,,,,,,,1.0,1.0,1.0,Asian-American,White,Parents different race,Catholic,Catholic,Catholic,Catholic,
46418,1.0,,,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Living together,49.0,46.0,,,,,0.0,1.0,1.0,No,first born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,,1.0,,,,,,1.0,,,,,1.0,1.0,Asian-American,Asian-American,Both parents same race,Catholic,Catholic,Catholic,Catholic,
86691,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,Divorced or living apart,51.0,51.0,,,,,1.0,0.0,1.0,No,second born,"less than $25,000",College/Univeristy degree,College/Univeristy degree,both parent college,,1.0,,,,,,1.0,,,,,1.0,1.0,Asian-American,Asian-American,Both parents same race,Protestant,No Religion,Protestant,,
93002,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Living together,48.0,45.0,,,,,1.0,0.0,1.0,No,second born,,Graduate or professional degree,Graduate or professional degree,both parent college,,1.0,,,,,,1.0,,,,,1.0,1.0,Asian-American,Asian-American,Both parents same race,Protestant,Protestant,Protestant,Protestant,Protestant
81930,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,Living together,54.0,54.0,,,,,0.0,2.0,2.0,No,second born,"$75,000 - $99,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
56543,,,,,,,,,,,,,,,,,,,Divorced or living apart,45.0,40.0,,,,,1.0,1.0,2.0,No,second born,"less than $25,000",High school graduate,High school graduate,Both no college,,,1.0,,,,,,1.0,,,,1.0,1.0,Black,Black,Both parents same race,Other Religion,Other Religion,Other Religion,,
92618,,,,,,,,,,,1.0,,,,1.0,,1.0,,Living together,62.0,51.0,,,,,0.0,1.0,1.0,No,second born,"$200,000 - $249,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
17470,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,54.0,53.0,,,,,0.0,1.0,1.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
74211,,,,,,,,,,,,,,,,,,,Living together,43.0,44.0,,,,,0.0,2.0,2.0,No,first born,"$100,000 - $149,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
35180,,,,,,1.0,,,,,,,,,,,,,Living together,47.0,47.0,,,,,0.0,1.0,1.0,No,first born,"$75,000 - $99,999",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Protestant,Catholic,,
89142,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Living together,59.0,49.0,,,,,0.0,1.0,1.0,No,first born,"$75,000 - $99,999",College/Univeristy degree,High school graduate,1 parent no college,,1.0,,,,,,1.0,,,,,1.0,1.0,Asian-American,Asian-American,Both parents same race,No Religion,No Religion,No Religion,No Religion,
24898,,,,,,,,,,,,,,,,,,,Living together,45.0,48.0,,,,,1.0,0.0,1.0,No,first born,"$100,000 - $149,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant,Protestant,
74413,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Living together,,,,,,,1.0,0.0,1.0,No,first born,"$50,000 - $74,999",Postsecondary school  or some college,Postsecondary school  or some college,Both no college,,,1.0,,,,,,1.0,,,,1.0,1.0,Black,Black,Both parents same race,Protestant,Catholic,Protestant,,
38824,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Divorced or living apart,71.0,52.0,,,,,4.0,0.0,4.0,No,first born,"$25,000 - $49,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,1.0,,,,,,1.0,,,,1.0,1.0,Black,Black,Both parents same race,Catholic,Catholic,Catholic,,
51723,,,,,,,,,,,,1.0,,,,,,,Divorced or living apart,40.0,38.0,,,,,2.0,2.0,4.0,No,third born,"$50,000 - $74,999",Postsecondary school  or some college,High school graduate,Both no college,,,1.0,,,,,,1.0,,,,1.0,1.0,Black,Black,Both parents same race,Other Religion,Other Religion,Other Religion,Protestant,Protestant
79352,,,,,,,,,,,1.0,,,,1.0,,,,Living together,54.0,49.0,,,,,2.0,5.0,7.0,No,second born,"$100,000 - $149,999",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,Catholic,Catholic
30814,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,Living together,52.0,53.0,,,,,4.0,0.0,4.0,No,third born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
90502,,,,,,,,,,,,,,,,,,,Living together,44.0,46.0,,,,,1.0,2.0,3.0,No,second born,"$250,000 or more",Graduate or professional degree,Postsecondary school  or some college,1 parent no college,,,1.0,1.0,,,,,1.0,,,,1.0,2.0,multiracial,Black,1 or both parents multi-racial,Catholic,No Religion,No Religion,,
94456,,,1.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,Living together,65.0,54.0,,,,,0.0,2.0,2.0,No,third born,"$200,000 - $249,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
70661,,,,,,,,,,,,,,,,,,,Divorced or living apart,40.0,39.0,,,,,0.0,1.0,1.0,No,first born,"$25,000 - $49,999",College/Univeristy degree,Postsecondary school  or some college,1 parent no college,,,1.0,,,,,,1.0,,,,1.0,1.0,Black,Black,Both parents same race,Other Religion,Other Religion,Other Religion,,
50976,,,,,,,,,,,1.0,,,,1.0,,,,Living together,52.0,51.0,,,,,1.0,1.0,2.0,No,first born,"$50,000 - $74,999",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
55533,,,,,,,,,,,1.0,,,,1.0,,1.0,,Divorced or living apart,50.0,50.0,,,,,2.0,1.0,3.0,No,second born,"$150,000 - $199,999",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,No Religion,Catholic,,
12156,,,,,,,,,,,,,,,1.0,,,,Living together,45.0,48.0,,,,,1.0,0.0,1.0,No,second born,"$150,000 - $199,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
76485,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,Living together,61.0,53.0,,,,,1.0,1.0,2.0,No,third born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant,Protestant,Protestant
33239,,,,,,,,,,,1.0,,,,1.0,,1.0,,Living together,58.0,58.0,,,,,3.0,0.0,3.0,No,fourth born,"$100,000 - $149,999",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,No Religion,No Religion,No Religion
72570,,,,,,,,,,,,,,,1.0,,,,Divorced or living apart,47.0,43.0,,,,,1.0,3.0,4.0,No,third born,"less than $25,000",College/Univeristy degree,Graduate or professional degree,both parent college,,,1.0,,,,,,1.0,,,,1.0,1.0,Black,Black,Both parents same race,Protestant,Protestant,Protestant,,
67574,1.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,Living together,49.0,47.0,,,,,1.0,2.0,3.0,No,first born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,Catholic,Catholic
42231,,,,,,,,,,,1.0,,,,,,,,Living together,53.0,52.0,,,,,1.0,1.0,2.0,No,second born,"$100,000 - $149,999",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Protestant,Catholic,,
44639,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,Living together,46.0,42.0,,,,,2.0,2.0,4.0,No,first born,"$50,000 - $74,999",Postsecondary school  or some college,College/Univeristy degree,1 parent no college,,1.0,,,,,,1.0,,,,,1.0,1.0,Asian-American,Asian-American,Both parents same race,Other Religion,Other Religion,Catholic,,
64072,,,,1.0,1.0,,,,,,,,,,,,,,Divorced or living apart,50.0,46.0,,,,,2.0,2.0,4.0,No,first born,"$50,000 - $74,999",Postsecondary school  or some college,High school graduate,Both no college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Catholic,Catholic,,
84960,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,Living together,56.0,52.0,,,,,1.0,0.0,1.0,No,second born,"$100,000 - $149,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
43809,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,Living together,55.0,54.0,,,,,2.0,0.0,2.0,No,third born,"$75,000 - $99,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,No Religion,No Religion,,
27941,,,,,,,,,,,,,,,,,,,Living together,56.0,54.0,,,,,1.0,2.0,3.0,No,fourth born,"$200,000 - $249,999",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
31033,,,,,,,,,,,,1.0,,1.0,,,,,Living together,52.0,54.0,,,,,1.0,2.0,3.0,No,third born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,1.0,,,,,,,,,,1.0,1.0,1.0,Asian-American,White,Parents different race,Catholic,Catholic,Catholic,,
39301,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,Living together,43.0,45.0,,,,,0.0,2.0,2.0,No,first born,"$50,000 - $74,999",Did not graduate from high school,High school graduate,Both no college,,,,1.0,1.0,1.0,,,,,,1.0,1.0,3.0,multiracial,White,1 or both parents multi-racial,Catholic,Catholic,No Religion,,
10469,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,Living together,50.0,44.0,,,,,2.0,2.0,4.0,No,first born,"$100,000 - $149,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,1.0,,,,,,1.0,,,,1.0,1.0,Black,Black,Both parents same race,Catholic,Catholic,Catholic,,
77789,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,Living together,54.0,54.0,,,,,0.0,1.0,1.0,No,first born,"$50,000 - $74,999",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,No Religion,Catholic,Catholic,
47024,,,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,Living together,54.0,52.0,,,,,1.0,1.0,2.0,No,first born,"$200,000 - $249,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,No Religion,
88582,,,,,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,Living together,59.0,50.0,,,,,0.0,1.0,1.0,No,second born,"$25,000 - $49,999",College/Univeristy degree,College/Univeristy degree,both parent college,,,,1.0,,,,,,,,1.0,1.0,1.0,Latino,White,Parents different race,Protestant,Protestant,Protestant,,
73897,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,Living together,48.0,54.0,,,,,1.0,0.0,1.0,No,second born,"$250,000 or more",High school graduate,College/Univeristy degree,1 parent no college,,,,1.0,,1.0,,,,,,1.0,1.0,2.0,multiracial,White,1 or both parents multi-racial,Catholic,Catholic,Catholic,,
83470,,,1.0,,1.0,,,,,,,,,,,,,,Living together,51.0,53.0,,,,,2.0,0.0,2.0,No,second born,"$100,000 - $149,999",College/Univeristy degree,Graduate or professional degree,both parent college,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,3.0,3.0,multiracial,multiracial,1 or both parents multi-racial,Catholic,Catholic,Catholic,,
67015,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,Divorced or living apart,48.0,53.0,,,,,1.0,0.0,1.0,No,second born,"$75,000 - $99,999",High school graduate,High school graduate,Both no college,,,,1.0,,,,,,1.0,,,1.0,1.0,Latino,Latino,Both parents same race,Catholic,Catholic,Catholic,Catholic,
26272,1.0,,,,,,,,,,,1.0,,,,,,,Divorced or living apart,45.0,47.0,,,,,0.0,1.0,1.0,No,first born,"$250,000 or more",Postsecondary school  or some college,Graduate or professional degree,1 parent no college,,,,1.0,,,,,,,,1.0,1.0,1.0,Latino,White,Parents different race,Catholic,Catholic,Catholic,,
21909,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Divorced or living apart,52.0,52.0,,,,,0.0,1.0,1.0,No,second born,"$200,000 - $249,999",College/Univeristy degree,Graduate or professional degree,both parent college,,1.0,,,,,,1.0,,,,,1.0,1.0,Asian-American,Asian-American,Both parents same race,Other Religion,Other Religion,No Religion,,
88882,,,,,,,,,,,1.0,,,,,,,,Living together,50.0,50.0,,,,,1.0,1.0,2.0,No,first born,"$250,000 or more",College/Univeristy degree,College/Univeristy degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,Catholic,Catholic
62510,,,,,,1.0,,,,,,,,,,1.0,,1.0,Living together,47.0,48.0,,,,,1.0,2.0,3.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
96828,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,Living together,53.0,53.0,,,,,0.0,3.0,3.0,No,second born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
64406,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,Living together,51.0,42.0,,,,,2.0,4.0,6.0,No,fourth born,"less than $25,000",Did not graduate from high school,High school graduate,Both no college,,,1.0,,,,,,1.0,,,,1.0,1.0,Black,Black,Both parents same race,Catholic,Catholic,Catholic,,
31985,,,,,,,,,,,,,1.0,,,,,,Living together,45.0,47.0,,,,,0.0,2.0,2.0,No,first born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
91337,,,,1.0,,,,,,,,,,,,,1.0,,Living together,56.0,50.0,,,,,1.0,2.0,3.0,No,first born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,,,,,,1.0,,,,,,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic,,
