egoid,Trust_1_5,Trust_2_5,Trust_3_5,Trust_4_5,Trust_5_5,Trust_6_5,Trust_5,lonely_1_5,lonely_2_5,lonely_3_5,lonely_4_5,lonely_5_5,lonely_6_5,lonely_7_5,lonely_8_5,lonely_9_5,lonely_10_5,lonely_11_5,lonely_12_5,lonely_13_5,lonely_14_5,lonely_15_5,selsa_rom_5,selsa_fam_5,selsa_soc_5,SelfEff_exercise_1_5,SelfEff_exercise_2_5,SelfEff_exercise_3_5,SelfEff_exercise_4_5,SelfEff_exercise_5_5,SelfEff_exercise_6_5,SelfEff_exercise_7_5,SelfEff_exercise_8_5,SelfEff_exercise_9_5,SelfEff_exercise_10_5,SelfEff_exercise_11_5,SelfEff_exercise_12_5,SelfEff_exercise_13_5,SelfEff_exercise_14_5,SelfEff_exercise_15_5,SelfEff_exercise_16_5,SelfEff_exercise_17_5,SelfEff_exercise_18_5,SelfEff_exercise_scale_5
33084,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
14279,Disagree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,2.1666667,Agree,Agree,Disagree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,-1.1896802,0.65840894,0.64941627,31.0,31.0,67.0,54.0,30.0,29.0,28.0,35.0,49.0,66.0,68.0,53.0,35.0,54.0,53.0,40.0,12.0,44.0,43.277779
91932,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
32404,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
73577,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
70561,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
43177,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.1666667,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4958642,-0.35081989,-0.55818361,73.0,59.0,87.0,43.0,51.0,23.0,33.0,49.0,4.0,17.0,16.0,18.0,17.0,89.0,70.0,58.0,94.0,13.0,45.222221
36501,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
26857,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667,Disagree,Disagree,Agree,Agree,Somewhat Agree,Disagree,Agree,Somewhat Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,0.77513295,0.22056015,0.73983717,81.0,72.0,76.0,52.0,77.0,78.0,78.0,58.0,42.0,67.0,76.0,81.0,80.0,90.0,84.0,58.0,78.0,79.0,72.611115
28327,Agree,Disagree,,Agree,Neither Agree nor Disagree,Agree,3.8,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.2744895,-0.58846045,-0.83858752,22.0,68.0,51.0,52.0,65.0,15.0,72.0,47.0,54.0,30.0,26.0,72.0,38.0,29.0,73.0,57.0,35.0,58.0,48.0
42674,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
79897,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
64978,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
70434,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
52302,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.6666667,Disagree,Disagree,Somewhat Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Somewhat Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,0.75525552,-0.68967003,0.64348251,50.0,80.0,72.0,30.0,30.0,19.0,42.0,23.0,12.0,42.0,32.0,32.0,21.0,71.0,54.0,31.0,23.0,24.0,38.222221
97050,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Somewhat Agree,Strongly Disagree,Agree,Somewhat Agree,Agree,Strongly Disagree,Somewhat Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Somewhat Agree,Somewhat Agree,0.72041619,0.95421457,0.27070037,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
46418,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,2.8333333,Strongly Disagree,Strongly Disagree,Disagree,Agree,Somewhat Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,0.68255413,0.02764618,0.4065339,22.0,11.0,32.0,10.0,73.0,16.0,28.0,8.0,77.0,20.0,16.0,15.0,6.0,50.0,81.0,42.0,15.0,68.0,32.777779
86691,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
93002,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.66311306,-0.64506912,-0.38144723,12.0,72.0,92.0,70.0,45.0,2.0,54.0,85.0,1.0,100.0,83.0,19.0,91.0,90.0,100.0,9.0,2.0,90.0,56.5
81930,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
56543,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
92618,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
17470,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.5,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,-0.14443475,0.38528991,0.15857418,32.0,41.0,83.0,52.0,10.0,10.0,10.0,51.0,37.0,35.0,50.0,49.0,48.0,45.0,44.0,41.0,30.0,26.0,38.555557
74211,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
35180,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.6666667,Strongly Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,-0.94637918,0.043583218,0.60448062,50.0,77.0,75.0,52.0,53.0,62.0,74.0,51.0,30.0,56.0,37.0,63.0,63.0,66.0,92.0,42.0,42.0,60.0,58.055557
89142,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.6666667,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Somewhat Disagree,Neither Agree nor Disagree,-0.17192136,1.3814145,0.95576888,69.0,69.0,12.0,52.0,51.0,81.0,50.0,55.0,42.0,76.0,68.0,34.0,56.0,83.0,72.0,86.0,86.0,86.0,62.666668
24898,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,2.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,0.985623,5.7168684,-1.4656953,100.0,93.0,100.0,83.0,100.0,100.0,100.0,81.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,96.555557
74413,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,0.31492376,-0.61500812,-0.54838473,50.0,89.0,94.0,39.0,58.0,94.0,86.0,74.0,71.0,97.0,49.0,55.0,63.0,100.0,100.0,100.0,47.0,100.0,75.888885
38824,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
51723,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
79352,Agree,Strongly Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,4.0,Somewhat Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,-1.0010053,-0.5286963,-0.79524398,20.0,9.0,31.0,17.0,10.0,10.0,9.0,20.0,49.0,53.0,8.0,18.0,39.0,11.0,34.0,37.0,16.0,53.0,24.666666
30814,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
90502,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
94456,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
70661,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
50976,Neither Agree nor Disagree,Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,2.1666667,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,1.0744479,-0.87241721,0.4238244,69.0,84.0,72.0,61.0,81.0,82.0,81.0,77.0,25.0,98.0,50.0,43.0,76.0,89.0,96.0,37.0,18.0,75.0,67.444443
55533,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
12156,Disagree,Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,2.0,Strongly Agree,Strongly Agree,Disagree,Somewhat Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,-1.4960105,1.1593968,0.85787034,42.0,69.0,83.0,31.0,67.0,14.0,16.0,88.0,77.0,98.0,49.0,41.0,74.0,83.0,60.0,91.0,57.0,39.0,59.944443
76485,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,-1.3290714,-0.44143444,-0.24205126,80.0,41.0,81.0,26.0,81.0,83.0,30.0,30.0,69.0,84.0,51.0,30.0,48.0,78.0,100.0,61.0,59.0,100.0,62.888889
33239,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Agree,Agree,3.6666667,Strongly Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Agree,-1.485238,1.0321308,0.20179728,69.0,51.0,84.0,52.0,67.0,66.0,78.0,59.0,40.0,41.0,35.0,35.0,80.0,80.0,62.0,32.0,32.0,50.0,56.277779
72570,Strongly Disagree,Agree,Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,1.8333334,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,0.92247057,0.19556631,-0.21401715,21.0,2.0,48.0,84.0,2.0,2.0,11.0,80.0,1.0,57.0,3.0,2.0,56.0,54.0,2.0,2.0,1.0,1.0,23.833334
67574,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,2.3333333,Agree,Agree,Somewhat Disagree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,-0.73399854,-0.88964033,0.75458515,99.0,32.0,100.0,100.0,100.0,100.0,97.0,94.0,98.0,99.0,14.0,100.0,100.0,100.0,100.0,27.0,0.0,100.0,81.111115
42231,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
44639,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
64072,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
84960,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
43809,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
27941,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
31033,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
39301,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
10469,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,2.8333333,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.54838,-0.86783403,0.76669163,42.0,82.0,81.0,64.0,51.0,53.0,82.0,82.0,45.0,83.0,87.0,71.0,40.0,87.0,81.0,33.0,40.0,41.0,63.611111
77789,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,1.1448187,0.36209431,0.069697745,75.0,16.0,100.0,16.0,16.0,35.0,21.0,8.0,60.0,68.0,21.0,49.0,26.0,67.0,78.0,48.0,16.0,43.0,42.388889
47024,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,3.0,Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Agree,Agree,0.25012276,0.41016325,0.081493534,26.0,99.0,82.0,6.0,29.0,3.0,100.0,29.0,98.0,99.0,11.0,98.0,13.0,97.0,98.0,5.0,5.0,99.0,55.388889
88582,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
73897,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
83470,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
67015,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,3.0,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.95617765,-0.57579297,-0.83318144,50.0,71.0,79.0,40.0,30.0,69.0,23.0,41.0,23.0,77.0,30.0,65.0,41.0,72.0,87.0,33.0,40.0,83.0,53.0
26272,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
21909,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
88882,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Somewhat Agree,Disagree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Agree,Agree,-0.091984205,-0.36760589,0.2393586,65.0,40.0,100.0,70.0,80.0,82.0,81.0,54.0,54.0,100.0,26.0,35.0,34.0,99.0,47.0,33.0,30.0,82.0,61.777779
62510,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
96828,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.343062,-0.57674617,-0.48820049,50.0,24.0,89.0,47.0,35.0,74.0,28.0,52.0,80.0,79.0,22.0,85.0,33.0,70.0,96.0,73.0,28.0,87.0,58.444443
64406,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
31985,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
91337,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
87664,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
19245,Disagree,Strongly Agree,Agree,Disagree,Agree,Disagree,1.8333334,Strongly Disagree,Strongly Disagree,Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Agree,Agree,Somewhat Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Somewhat Disagree,Agree,1.2204229,1.5611881,0.23785645,68.0,23.0,55.0,31.0,32.0,64.0,43.0,58.0,33.0,47.0,25.0,26.0,44.0,32.0,77.0,46.0,30.0,28.0,42.333332
83748,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.0,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.46608105,-0.82672906,0.35300106,92.0,69.0,81.0,90.0,61.0,87.0,96.0,96.0,54.0,98.0,81.0,65.0,76.0,82.0,100.0,64.0,65.0,63.0,78.888885
49915,Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,3.8333333,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4706868,-0.51952112,-0.78279209,50.0,35.0,100.0,35.0,50.0,30.0,50.0,35.0,10.0,40.0,50.0,50.0,40.0,50.0,45.0,20.0,30.0,50.0,42.777779
51865,Strongly Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,1.8333334,Disagree,Somewhat Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Agree,Strongly Agree,-0.38168949,-0.13568544,-0.6986798,20.0,76.0,100.0,100.0,43.0,28.0,19.0,100.0,14.0,100.0,40.0,63.0,82.0,100.0,100.0,6.0,15.0,100.0,61.444443
78407,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
93787,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,1.1530684,-0.19445042,0.2098283,2.0,32.0,49.0,2.0,52.0,53.0,64.0,28.0,44.0,61.0,52.0,22.0,22.0,51.0,82.0,51.0,51.0,81.0,44.388889
52621,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
38914,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
37594,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
19833,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
