egoid,gender_1,parentND_1,grandparentND_1,siblingND_1,uncleND_1,cousinND_1,otherrelativeND_1,momdec_1,momusa_1,daddec_1,dadusa_1,madaddec_1,madadusa_1,mamomdec_1,mamomusa_1,padaddec_1,padadusa_1,pamomdec_1,pamomusa_1,parentstatus_1,dadage_1,momage_1,yrdadborn_1,yrdaddec_1,yrmomborn_1,yrmomdec_1,numbros_1,numsis_1,numsib_1,adopted_1,birthorder_1,parentincome_1,momeduc_1,dadeduc_1,parenteduc_1,momrace_AmInd_1,momrace_Asian_1,momrace_Black_1,momrace_Latino_1,momrace_Haw_1,momrace_White_1,dadrace_AmInd_1,dadrace_Asian_1,dadrace_Black_1,dadrace_Latino_1,dadrace_Haw_1,dadrace_White_1,dad_multiracial_1,mom_multiracial_1,momrace_1,dadrace_1,parentrace_1,momrelig_1,dadrelig_1,yourelig_1
10732,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,54.0,1962.3333333333333,2011.0,1963.0,2008.0,2.0,1.0,3.0,No,fourth born,"$200,000 - $249,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
22119,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,54.0,44.0,1953.0,2009.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$100,000 - $149,999",Postsecondary school  or some college,College/Univeristy degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,No Religion,Catholic
50797,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,58.0,57.0,1953.3333333333333,2009.3333333333333,1963.0,2008.0,4.0,1.0,5.0,No,fiifth born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
39564,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,59.0,52.0,1965.0,2005.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,first born,"$200,000 - $249,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Other Religion,Catholic,Other Religion
39285,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,49.0,1965.0,2005.3333333333333,1963.0,2008.0,0.0,2.0,2.0,Yes,second born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,No Religion,No Religion
22460,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,52.0,55.0,1964.0,2008.0,1963.0,2008.0,0.0,2.0,2.0,No,second born,"$75,000 - $99,999",Graduate or professional degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,No Religion,No Religion,No Religion
25172,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,50.0,1964.0,2008.0,1963.0,2008.0,1.0,1.0,2.0,No,second born,"$150,000 - $199,999",Graduate or professional degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,multiracial,White,1 or both parents multi-racial,Catholic,No Religion,No Religion
77134,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,49.0,49.0,1956.0,2007.6666666666667,1963.0,2008.0,1.0,1.0,2.0,No,first born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant
22143,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,50.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,first born,,Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
93766,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,46.0,46.0,1966.6666666666667,2007.6666666666667,1963.0,2008.0,1.0,1.0,2.0,No,first born,"$100,000 - $149,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
45097,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,54.0,51.0,1965.3333333333333,2005.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$50,000 - $74,999",Postsecondary school  or some college,Postsecondary school  or some college,Both no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,No Religion,Catholic
26289,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,49.0,49.0,1964.0,2008.0,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$200,000 - $249,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Latino,Latino,Both parents same race,Catholic,Catholic,Catholic
95490,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,54.0,54.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,1.0,4.0,5.0,No,fiifth born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,multiracial,Latino,1 or both parents multi-racial,Catholic,Catholic,Catholic
66979,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,49.0,1953.3333333333333,2009.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,second born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Protestant
23253,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,50.0,1964.0,2008.0,1963.0,2008.0,0.0,1.0,1.0,No,second born,"$75,000 - $99,999",Postsecondary school  or some college,Postsecondary school  or some college,Both no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Latino,Asian-American,Parents different race,Catholic,Catholic,Catholic
12900,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,53.0,1965.0,2005.3333333333333,1963.0,2008.0,2.0,0.0,2.0,No,second born,"$250,000 or more",Graduate or professional degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
90079,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,48.0,47.0,1953.3333333333333,2009.3333333333333,1963.0,2008.0,3.0,2.0,5.0,No,third born,"$75,000 - $99,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
47584,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,55.0,51.0,1965.0,2005.3333333333333,1963.0,2008.0,1.0,2.0,3.0,No,third born,"$150,000 - $199,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
97990,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,45.0,44.0,1954.0,2010.6666666666667,1963.0,2008.0,0.6666666666666666,1.3333333333333333,2.0,No,only child,,College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,No Religion,No Religion,No Religion
39248,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,51.0,53.0,1964.0,2008.0,1963.0,2008.0,2.0,1.0,3.0,No,fourth born,"$25,000 - $49,999",High school graduate,Graduate or professional degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,No Religion,No Religion,No Religion
29354,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,49.0,49.0,1953.0,2009.3333333333333,1963.0,2008.0,0.0,2.0,2.0,No,second born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,No Religion,Protestant
25743,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,65.0,63.0,1964.0,2008.0,1963.0,2008.0,1.0,2.0,3.0,No,fourth born,"$50,000 - $74,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
91429,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,47.0,46.0,1953.3333333333333,2009.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,first born,"$25,000 - $49,999",Postsecondary school  or some college,Postsecondary school  or some college,Both no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,Protestant,Protestant,Protestant
82269,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,52.0,1965.3333333333333,2005.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
22842,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,55.0,51.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,0.0,2.0,2.0,No,third born,"$25,000 - $49,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Latino,Asian-American,Parents different race,Catholic,Catholic,Catholic
31311,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,60.0,62.0,1964.0,2008.0,1963.0,2008.0,3.0,3.0,6.0,No,"sixth born or later, not the youngest","$25,000 - $49,999",College/Univeristy degree,Postsecondary school  or some college,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant
32423,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,46.0,41.0,1964.0,2008.0,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$75,000 - $99,999",Postsecondary school  or some college,College/Univeristy degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,Protestant,No Religion,Protestant
33084,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,54.0,48.0,1965.0,2005.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,,Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,Catholic,Catholic,Catholic
14279,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,53.0,54.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$250,000 or more",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Protestant,Catholic
91932,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,59.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$150,000 - $199,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Catholic,Catholic
32404,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,68.0,58.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,second born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
73577,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,61.0,49.333333333333336,1953.3333333333333,2009.3333333333333,1963.0,2015.0,1.0,0.0,1.0,No,second born,"$50,000 - $74,999",High school graduate,High school graduate,Both no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Other Religion,Other Religion,Other Religion
70561,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,44.0,1965.3333333333333,2005.3333333333333,1963.0,2008.0,2.0,0.0,2.0,No,first born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,multiracial,Black,1 or both parents multi-racial,Protestant,Protestant,Protestant
43177,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,57.0,1962.0,2009.0,1963.0,2008.0,2.0,0.0,2.0,No,second born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,No Religion,Catholic,Catholic
36501,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,51.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,2.0,3.0,No,fourth born,"$100,000 - $149,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
26857,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,51.0,49.0,1964.0,2008.0,1963.0,2008.0,1.0,1.0,2.0,No,second born,"$150,000 - $199,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,White,Parents different race,Other Religion,Catholic,Catholic
28327,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,50.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,2.0,0.0,2.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
42674,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,58.0,57.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$250,000 or more",Postsecondary school  or some college,Postsecondary school  or some college,Both no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,No Religion,No Religion,Catholic
79897,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,58.0,48.0,1954.0,2010.6666666666667,1963.0,2008.0,1.0,2.0,3.0,No,third born,"$25,000 - $49,999",High school graduate,Postsecondary school  or some college,Both no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Black,Black,Both parents same race,Protestant,Protestant,Protestant
64978,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,44.0,41.0,1954.0,2010.6666666666667,1963.0,2008.0,1.0,1.0,2.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,multiracial,multiracial,1 or both parents multi-racial,Catholic,Catholic,Catholic
70434,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,55.0,53.0,1953.3333333333333,2009.3333333333333,1963.0,2008.0,1.0,2.0,3.0,No,second born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
52302,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,66.0,59.0,1965.3333333333333,2005.3333333333333,1963.0,2008.0,5.0,2.0,7.0,No,"sixth born of later, the youngest","$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
97050,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,55.0,45.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,1.0,1.0,2.0,No,first born,"$50,000 - $74,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,White,Parents different race,Catholic,Catholic,Catholic
46418,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,49.0,46.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,Catholic,Catholic,Catholic
86691,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,51.0,51.0,1965.3333333333333,2005.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"less than $25,000",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,Protestant,No Religion,Protestant
93002,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,48.0,45.0,1962.3333333333333,2011.0,1963.0,2008.0,1.0,0.0,1.0,No,second born,,Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,Protestant,Protestant,Protestant
81930,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,54.0,54.0,1954.0,2010.6666666666667,1963.0,2008.0,0.0,2.0,2.0,No,second born,"$75,000 - $99,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
56543,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,45.0,40.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,second born,"less than $25,000",High school graduate,High school graduate,Both no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Black,Black,Both parents same race,Other Religion,Other Religion,Other Religion
92618,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,62.0,51.0,1956.0,2007.6666666666667,1963.0,2008.0,0.0,1.0,1.0,No,second born,"$200,000 - $249,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
17470,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,54.0,53.0,1964.0,2008.0,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
74211,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,43.0,44.0,1965.3333333333333,2005.3333333333333,1963.0,2008.0,0.0,2.0,2.0,No,first born,"$100,000 - $149,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
35180,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,47.0,47.0,1965.0,2005.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$75,000 - $99,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Protestant,Catholic
89142,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,59.0,49.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$75,000 - $99,999",College/Univeristy degree,High school graduate,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,No Religion,No Religion,No Religion
