egoid,SelfEsteem_1_1,SelfEsteem_2_1,SelfEsteem_3_1,SelfEsteem_4_1,SelfEsteem_5_1,SelfEsteem_6_1,SelfEsteem_7_1,SelfEsteem_8_1,SelfEsteem_9_1,SelfEsteem_10_1,SelfEsteem_1,Trust_1_1,Trust_2_1,Trust_3_1,Trust_4_1,Trust_5_1,Trust_6_1,Trust_1,SelfReg_Exercise_1_1,SelfReg_Exercise_2_1,SelfReg_Exercise_3_1,SelfReg_Exercise_4_1,SelfReg_Exercise_5_1,SelfReg_Exercise_6_1,SelfReg_Exercise_7_1,SelfReg_Exercise_8_1,SelfReg_Exercise_9_1,SelfReg_Exercise_10_1,SelfReg_Exercise_11_1,SelfReg_Exercise_12_1,SelfReg_Exercise_13_1,SelfReg_Exercise_14_1,SelfReg_Exercise_15_1,SelfReg_Exercise_16_1,SRQE_Ext_1,SRQE_Introj_1,SRQE_Ident_1,SRQE_Intrin_1,SRQE_RAI_1,lonely_1_1,lonely_2_1,lonely_3_1,lonely_4_1,lonely_5_1,lonely_6_1,lonely_7_1,lonely_8_1,lonely_9_1,lonely_10_1,lonely_11_1,lonely_12_1,lonely_13_1,lonely_14_1,lonely_15_1,selsa_rom_1,selsa_fam_1,selsa_soc_1,SelfEff_exercise_1_1,SelfEff_exercise_2_1,SelfEff_exercise_3_1,SelfEff_exercise_4_1,SelfEff_exercise_5_1,SelfEff_exercise_6_1,SelfEff_exercise_7_1,SelfEff_exercise_8_1,SelfEff_exercise_9_1,SelfEff_exercise_10_1,SelfEff_exercise_11_1,SelfEff_exercise_12_1,SelfEff_exercise_13_1,SelfEff_exercise_14_1,SelfEff_exercise_15_1,SelfEff_exercise_16_1,SelfEff_exercise_17_1,SelfEff_exercise_18_1,SelfEff_exercise_scale_1,SelfEff_diet_1_1,SelfEff_diet_2_1,SelfEff_diet_3_1,SelfEff_diet_4_1,SelfEff_diet_5_1,SelfEff_diet_6_1,SelfEff_diet_7_1,SelfEff_diet_8_1,SelfEff_diet_9_1,SelfEff_diet_10_1,SelfEff_diet_11_1,SelfEff_diet_12_1,SelfEff_diet_13_1,SelfEff_diet_14_1,SelfEff_diet_15_1,SelfEff_diet_16_1,SelfEff_diet_17_1,SelfEff_diet_18_1,SelfEff_diet_19_1,SelfEff_diet_20_1,SelfEff_diet_21_1,SelfEff_diet_22_1,SelfEff_diet_23_1,SelfEff_diet_24_1,SelfEff_diet_25_1,SelfEff_diet_26_1,SelfEff_diet_27_1,SelfEff_diet_28_1,SelfEff_diet_29_1,SelfEff_diet_scale_1,SelfReg_1_1,SelfReg_3_1,SelfReg_4_1,SelfReg_5_1,SelfReg_6_1,SelfReg_7_1,SelfReg_8_1,SelfReg_9_1,SelfReg_10_1,SelfReg_11_1,SelfReg_12_1,SelfReg_13_1,selfreg_scale_1
27941,Agree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,3.0,5,2,3,2,Somewhat true,2,2,Somewhat true,Somewhat true,3,2,3,5,2,5,Somewhat true,2.0,3.5,3.75,3.75,3.75,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Somewhat Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,-1.7581365,0.081242763,1.2272173,50.0,83.0,82.0,47.0,69.0,70.0,70.0,31.0,13.0,30.0,21.0,32.0,64.0,52.0,32.0,24.0,37.0,78.0,49.166668,25.0,24.0,29.0,46.0,59.0,75.0,61.0,61.0,62.0,51.0,29.0,39.0,73.0,63.0,56.0,27.0,55.0,54.0,32.0,69.0,75.0,60.0,28.0,60.0,90.0,32.0,43.0,83.0,37.0,51.655174,Agree,Neutral,Agree,Neutral,Neutral,Agree,Disagree,Strongly Disagree,Agree,Disagree,Disagree,Agree,2.3333333
31033,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,34.0,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,3.0,Very true,Not at all true,Very true,6,5,Somewhat true,Not at all true,5,5,Very true,Not at all true,6,Very true,Not at all true,Very true,Very true,1.0,6.0,5.75,6.5,10.75,Strongly Disagree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,1.1098423,0.78167927,-1.0583745,53.0,87.0,100.0,65.0,100.0,100.0,100.0,71.0,80.0,82.0,14.0,14.0,55.0,72.0,79.0,47.0,24.0,100.0,69.055557,71.0,42.0,7.0,22.0,77.0,55.0,100.0,42.0,27.0,13.0,46.0,4.0,65.0,26.0,87.0,3.0,100.0,36.0,35.0,24.0,21.0,69.0,2.0,43.0,43.0,72.0,28.0,86.0,16.0,43.517242,Neutral,Strongly Disagree,Neutral,Disagree,Strongly Agree,Neutral,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,2.0
39301,Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,28.0,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667,Somewhat true,Not at all true,3,3,5,3,2,5,6,5,2,5,5,Not at all true,5,6,1.5,3.75,5.5,4.5,7.75,,,,,,,,,,,,,,,,,,,70.0,50.0,88.0,73.0,21.0,20.0,19.0,71.0,73.0,80.0,21.0,12.0,55.0,70.0,87.0,38.0,24.0,9.0,48.944443,30.0,30.0,30.0,28.0,26.0,29.0,90.0,90.0,60.0,87.0,88.0,90.0,60.0,60.0,30.0,60.0,60.0,60.0,30.0,60.0,30.0,60.0,60.0,60.0,90.0,60.0,60.0,90.0,89.0,58.517242,Disagree,Agree,Agree,Neutral,Neutral,Disagree,Disagree,Agree,Agree,Neutral,Disagree,Agree,2.75
10469,Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,32.0,Disagree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,3.0,6,Not at all true,Very true,Very true,Very true,Not at all true,2,Very true,Very true,Very true,Not at all true,6,Somewhat true,Not at all true,Very true,6,1.25,4.5,6.5,7.0,13.5,,,,,,,,,,,,,,,,,,,50.0,95.0,93.0,68.0,75.0,49.0,85.0,81.0,21.0,78.0,12.0,18.0,34.0,87.0,82.0,15.0,26.0,78.0,58.166668,89.0,21.0,23.0,16.0,30.0,82.0,50.0,22.0,23.0,14.0,32.0,14.0,66.0,45.0,63.0,34.0,77.0,32.0,75.0,18.0,27.0,23.0,14.0,25.0,46.0,17.0,46.0,78.0,59.0,40.034481,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Neutral,Disagree,Disagree,2.8333333
77789,Agree,Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,42.0,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,3.8333333,5,Not at all true,Somewhat true,2,6,2,Not at all true,5,6,Somewhat true,Not at all true,5,5,Not at all true,5,5,1.0,3.5,5.5,4.5,9.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.1981477,-0.58934611,-0.83803099,40.0,75.0,100.0,40.0,50.0,60.0,75.0,50.0,70.0,85.0,25.0,15.0,16.0,75.0,77.0,20.0,20.0,41.0,51.888889,91.0,50.0,9.0,90.0,18.0,88.0,88.0,31.0,15.0,17.0,16.0,17.0,38.0,29.0,27.0,11.0,31.0,32.0,20.0,20.0,19.0,11.0,10.0,11.0,51.0,13.0,14.0,88.0,39.0,34.275864,Disagree,Strongly Disagree,Agree,Neutral,Neutral,Agree,Disagree,Neutral,Strongly Agree,Neutral,Disagree,Strongly Agree,2.0833333
47024,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,33.0,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,3.0,Very true,Not at all true,5,Very true,3,Somewhat true,Not at all true,3,5,5,Not at all true,Somewhat true,Very true,Not at all true,5,6,1.0,6.25,4.5,4.5,5.25,Strongly Disagree,Strongly Disagree,Agree,Somewhat Agree,Agree,Strongly Disagree,Somewhat Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Agree,1.1134008,0.87423676,-0.083043687,66.0,58.0,76.0,17.0,89.0,76.0,46.0,16.0,16.0,95.0,19.0,32.0,42.0,97.0,97.0,98.0,40.0,98.0,59.888889,26.0,29.0,27.0,26.0,29.0,95.0,95.0,95.0,41.0,36.0,37.0,37.0,39.0,19.0,95.0,96.0,96.0,97.0,47.0,4.0,6.0,7.0,6.0,95.0,93.0,96.0,7.0,96.0,94.0,54.0,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Neutral,Strongly Agree,Neutral,Agree,Neutral,2.5833333
88582,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,39.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667,Not at all true,Not at all true,Not at all true,Not at all true,3,Not at all true,Somewhat true,Somewhat true,5,Not at all true,Not at all true,2,6,Not at all true,6,Very true,1.75,2.25,4.25,3.0,4.5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,0.79170322,-0.76887131,0.6057204,30.0,10.0,100.0,5.0,20.0,50.0,70.0,20.0,10.0,70.0,20.0,5.0,5.0,40.0,100.0,100.0,5.0,50.0,39.444443,20.0,30.0,10.0,80.0,90.0,40.0,30.0,1.0,90.0,40.0,20.0,30.0,10.0,20.0,70.0,95.0,20.0,20.0,20.0,30.0,20.0,40.0,10.0,100.0,90.0,10.0,20.0,30.0,20.0,38.137932,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Agree,Strongly Agree,2.0833333
73897,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,37.0,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,2.6666667,5,2,6,Somewhat true,6,2,Not at all true,Somewhat true,6,6,2,6,6,Somewhat true,6,6,2.25,4.25,6.0,5.5,8.25,,,,,,,,,,,,,,,,,,,70.0,80.0,40.0,95.0,39.0,40.0,40.0,85.0,85.0,40.0,84.0,84.0,84.0,24.0,24.0,89.0,90.0,21.0,61.888889,70.0,70.0,30.0,50.0,29.0,72.0,59.0,59.0,43.0,73.0,43.0,22.0,22.0,21.0,34.0,25.0,25.0,39.0,69.0,24.0,4.0,24.0,23.0,63.0,63.0,62.0,30.0,90.0,67.0,45.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Neutral,2.0833333
83470,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,37.0,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Somewhat true,2,5,2,Somewhat true,2,2,Somewhat true,6,5,2,5,3,2,5,6,2.0,2.75,5.25,4.75,8.0,Disagree,Disagree,Somewhat Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Disagree,Strongly Agree,Disagree,Somewhat Agree,Agree,0.58246219,-0.036735162,-0.15688881,53.0,34.0,68.0,37.0,61.0,63.0,31.0,38.0,26.0,76.0,50.0,37.0,28.0,64.0,57.0,74.0,38.0,54.0,49.388889,64.0,58.0,20.0,45.0,84.0,36.0,84.0,49.0,34.0,35.0,26.0,17.0,28.0,32.0,53.0,31.0,57.0,36.0,17.0,19.0,59.0,15.0,16.0,59.0,61.0,21.0,36.0,10.0,46.0,39.586208,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Disagree,Disagree,Strongly Agree,Agree,Agree,Neutral,2.8333333
67015,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,41.0,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,3.0,6,2,5,Somewhat true,6,3,Not at all true,5,6,5,Not at all true,6,5,2,6,Very true,1.5,4.5,6.25,5.25,9.25,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.83186603,-0.47417307,-0.83024412,80.0,88.0,99.0,50.0,84.0,89.0,73.0,55.0,41.0,75.0,40.0,82.0,70.0,75.0,100.0,41.0,60.0,87.0,71.611115,40.0,40.0,30.0,50.0,50.0,50.0,70.0,70.0,40.0,40.0,40.0,40.0,30.0,30.0,50.0,50.0,40.0,30.0,30.0,30.0,70.0,50.0,40.0,60.0,60.0,60.0,70.0,80.0,50.0,47.931034,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Neutral,1.9166666
26272,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,39.0,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333,5,3,5,Somewhat true,5,2,2,5,5,5,3,5,Somewhat true,2,Somewhat true,5,2.5,3.75,5.0,4.75,5.75,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,0.7929337,0.18789953,0.12732156,100.0,100.0,86.0,86.0,100.0,97.0,97.0,57.0,82.0,75.0,84.0,35.0,47.0,100.0,100.0,20.0,25.0,58.0,74.944443,72.0,62.0,12.0,100.0,87.0,51.0,100.0,50.0,100.0,31.0,35.0,35.0,41.0,50.0,53.0,17.0,100.0,36.0,40.0,91.0,17.0,16.0,16.0,100.0,97.0,94.0,27.0,97.0,87.0,59.103447,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0
21909,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,46.0,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,2.8333333,3,Not at all true,Not at all true,Not at all true,Very true,Not at all true,2,Very true,Very true,3,Not at all true,Very true,Very true,Not at all true,Very true,Not at all true,1.25,3.0,5.5,4.5,9.0,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Agree,Agree,-0.89218974,0.39493707,0.59651303,35.0,36.0,33.0,36.0,36.0,35.0,40.0,43.0,43.0,34.0,35.0,27.0,44.0,44.0,97.0,33.0,40.0,37.0,40.444443,66.0,74.0,46.0,91.0,19.0,39.0,91.0,33.0,92.0,79.0,50.0,24.0,95.0,92.0,11.0,75.0,24.0,76.0,66.0,58.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,54.0,57.0,58.344826,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,3.1666667
88882,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,48.0,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,3.3333333,Very true,Not at all true,5,Somewhat true,5,5,3,6,Very true,5,3,6,Very true,Somewhat true,6,Very true,2.75,5.75,6.25,5.5,6.0,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Disagree,Agree,Agree,0.49766213,-0.0023813958,0.097915396,100.0,90.0,90.0,50.0,80.0,90.0,91.0,86.0,70.0,89.0,90.0,60.0,70.0,100.0,90.0,50.0,90.0,90.0,82.0,83.0,60.0,59.0,80.0,50.0,50.0,50.0,50.0,80.0,70.0,50.0,50.0,80.0,81.0,50.0,25.0,33.0,30.0,30.0,90.0,40.0,18.0,19.0,80.0,81.0,36.0,35.0,61.0,81.0,55.241379,Disagree,Neutral,Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.6666666
62510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96828,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,49.0,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,3.5,Very true,Not at all true,6,3,5,Not at all true,Not at all true,3,Very true,5,Not at all true,Somewhat true,Very true,Not at all true,6,Very true,1.0,4.5,5.75,5.0,9.25,,,,,,,,,,,,,,,,,,,90.0,75.0,100.0,52.0,52.0,100.0,100.0,100.0,50.0,100.0,68.0,59.0,75.0,100.0,100.0,25.0,49.0,42.0,74.277779,74.0,50.0,27.0,25.0,25.0,82.0,100.0,25.0,12.0,12.0,27.0,12.0,12.0,47.0,49.0,10.0,83.0,18.0,85.0,34.0,100.0,21.0,11.0,100.0,100.0,51.0,22.0,100.0,100.0,48.758621,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.3333334
64406,Strongly Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,41.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,3.0,Not at all true,Not at all true,Somewhat true,Somewhat true,Somewhat true,Not at all true,3,5,5,5,2,Somewhat true,Somewhat true,3,Very true,Very true,2.25,2.5,5.0,5.25,8.5,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.22934243,-0.70176005,-0.78918248,60.0,69.0,94.0,28.0,48.0,23.0,11.0,22.0,16.0,72.0,27.0,98.0,98.0,23.0,100.0,99.0,70.0,99.0,58.722221,99.0,67.0,99.0,68.0,99.0,94.0,37.0,96.0,31.0,98.0,81.0,99.0,98.0,99.0,99.0,97.0,93.0,88.0,89.0,80.0,5.0,93.0,92.0,19.0,30.0,98.0,22.0,96.0,4.0,74.827583,Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,2.25
31985,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,47.0,Strongly Agree,Disagree,Strongly Disagree,Agree,Disagree,Strongly Agree,4.5,Not at all true,Not at all true,Very true,Not at all true,Somewhat true,Not at all true,Not at all true,Very true,Very true,5,Not at all true,3,Not at all true,Not at all true,Somewhat true,3,1.0,1.0,4.25,5.75,12.75,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,1.0576771,-0.56211668,-0.097213805,100.0,82.0,100.0,77.0,100.0,100.0,100.0,73.0,53.0,100.0,100.0,40.0,47.0,100.0,100.0,16.0,100.0,100.0,82.666664,70.0,41.0,62.0,68.0,82.0,99.0,99.0,97.0,45.0,56.0,73.0,32.0,39.0,10.0,62.0,60.0,76.0,68.0,38.0,12.0,59.0,3.0,3.0,82.0,73.0,72.0,72.0,77.0,88.0,59.241379,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.1666666
91337,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,35.0,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.5,5,3,Very true,3,6,5,Not at all true,6,Very true,6,Somewhat true,6,6,6,6,Very true,3.5,4.75,6.5,6.25,7.25,Somewhat Agree,Somewhat Agree,Agree,Strongly Agree,Agree,Somewhat Disagree,Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,-0.4130539,-0.64998782,0.75843585,63.0,58.0,98.0,48.0,48.0,65.0,21.0,9.0,42.0,100.0,42.0,45.0,88.0,58.0,100.0,53.0,7.0,1.0,52.555557,23.0,23.0,22.0,29.0,29.0,16.0,9.0,8.0,64.0,12.0,47.0,5.0,31.0,8.0,47.0,30.0,11.0,11.0,5.0,25.0,75.0,55.0,55.0,46.0,74.0,76.0,19.0,40.0,80.0,33.620689,Neutral,Agree,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Disagree,3.25
87664,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,38.0,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,3.0,Somewhat true,Not at all true,6,Somewhat true,5,Somewhat true,Not at all true,5,Very true,Very true,2,Somewhat true,5,2,Somewhat true,Very true,1.5,4.25,5.75,5.5,9.5,,,,,,,,,,,,,,,,,,,50.0,78.0,97.0,42.0,74.0,86.0,91.0,100.0,30.0,99.0,7.0,6.0,6.0,73.0,85.0,5.0,6.0,68.0,55.722221,37.0,37.0,26.0,25.0,26.0,25.0,25.0,22.0,22.0,22.0,13.0,13.0,8.0,8.0,9.0,9.0,6.0,7.0,8.0,9.0,10.0,10.0,11.0,7.0,22.0,43.0,15.0,43.0,9.0,18.172413,Disagree,Disagree,Strongly Agree,Disagree,Agree,Neutral,Disagree,Disagree,Strongly Agree,Neutral,Disagree,Neutral,2.0833333
19245,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,36.0,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,2.6666667,6,2,5,6,5,3,Not at all true,Very true,Very true,5,Not at all true,Very true,6,Not at all true,Very true,6,1.25,5.25,6.25,6.0,10.5,Strongly Disagree,Strongly Disagree,Agree,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Somewhat Agree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Somewhat Disagree,Agree,0.9860872,0.56200236,2.8042099,90.0,50.0,95.0,80.0,60.0,55.0,75.0,85.0,50.0,95.0,45.0,50.0,40.0,80.0,90.0,30.0,35.0,30.0,63.055557,60.0,30.0,40.0,30.0,40.0,80.0,50.0,30.0,25.0,35.0,65.0,50.0,45.0,35.0,75.0,70.0,60.0,55.0,55.0,40.0,95.0,55.0,40.0,50.0,60.0,80.0,45.0,95.0,65.0,53.620689,Disagree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Disagree,Neutral,Strongly Agree,Strongly Disagree,Disagree,Agree,2.0
83748,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,42.0,Agree,Strongly Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,2.6666667,Very true,Not at all true,Very true,Somewhat true,Somewhat true,Not at all true,Not at all true,6,Very true,Very true,Not at all true,Very true,Very true,2,Very true,Very true,1.25,4.75,6.25,6.75,12.5,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,-1.0873587,-0.66371709,-0.4808293,68.0,100.0,100.0,49.0,65.0,88.0,100.0,97.0,41.0,100.0,85.0,65.0,64.0,100.0,100.0,24.0,24.0,40.0,72.777779,100.0,100.0,100.0,78.0,36.0,47.0,49.0,10.0,11.0,3.0,17.0,1.0,22.0,4.0,18.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,19.0,72.0,14.0,11.0,82.0,92.0,31.206896,Disagree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Neutral,Neutral,Agree,Disagree,Disagree,Strongly Agree,1.9166666
49915,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,36.0,Neither Agree nor Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,3.0,5,Not at all true,2,Somewhat true,5,3,Not at all true,3,5,3,3,Somewhat true,Somewhat true,2,6,5,1.75,4.0,4.75,3.5,4.25,,,,,,,,,,,,,,,,,,,70.0,85.0,100.0,40.0,45.0,35.0,85.0,40.0,10.0,75.0,50.0,100.0,75.0,75.0,25.0,0.0,0.0,50.0,53.333332,100.0,85.0,85.0,100.0,95.0,100.0,100.0,70.0,50.0,15.0,70.0,25.0,50.0,10.0,65.0,0.0,10.0,0.0,25.0,35.0,10.0,0.0,0.0,75.0,75.0,50.0,50.0,95.0,85.0,52.758621,Disagree,Agree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,2.0833333
51865,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,29.0,Strongly Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,1.8333334,5,2,Somewhat true,3,5,3,3,5,5,Somewhat true,Not at all true,Somewhat true,3,2,Not at all true,2,2.0,3.5,4.0,3.5,3.5,,,,,,,,,,,,,,,,,,,20.0,14.0,30.0,18.0,95.0,23.0,23.0,25.0,20.0,63.0,17.0,15.0,14.0,17.0,25.0,1.0,1.0,85.0,28.111111,24.0,22.0,11.0,40.0,11.0,70.0,51.0,17.0,13.0,3.0,3.0,24.0,63.0,9.0,9.0,7.0,9.0,8.0,5.0,7.0,0.0,,9.0,,73.0,28.0,7.0,74.0,84.0,25.222221,Agree,Agree,Disagree,Neutral,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Disagree,3.6666667
